Instrument Token,Exchange Token,Trading Symbol,Name,Last Price,Expiry,Strike,Tick Size,Lot Size,Instrument Type,Segment,Exchange,Expiry Date
13600770,53128,BANKNIFTY25OCT57300CE,"BANKNIFTY",0,2025-10-28,57300,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10953218,42786,NIFTY25O1427050PE,"NIFTY",0,2025-10-14,27050,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13605890,53148,BANKNIFTY25OCT57900CE,"BANKNIFTY",0,2025-10-28,57900,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10889218,42536,NIFTY25O1422850PE,"NIFTY",0,2025-10-14,22850,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13777154,53817,BANKNIFTY25OCT60500PE,"BANKNIFTY",0,2025-10-28,60500,0.05,35,PE,NFO-OPT,NFO,2025-10-28
10946818,42761,NIFTY25O1426550CE,"NIFTY",0,2025-10-14,26550,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15132674,59112,NIFTY25OCT27000PE,"NIFTY",0,2025-10-28,27000,0.05,75,PE,NFO-OPT,NFO,2025-10-28
15084546,58924,NIFTY25OCT25150PE,"NIFTY",0,2025-10-28,25150,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13551106,52934,BANKNIFTY25OCT51100CE,"BANKNIFTY",0,2025-10-28,51100,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15113730,59038,NIFTY25OCT26250PE,"NIFTY",0,2025-10-28,26250,0.05,75,PE,NFO-OPT,NFO,2025-10-28
15038978,58746,NIFTY25OCT23500CE,"NIFTY",0,2025-10-28,23500,0.05,75,CE,NFO-OPT,NFO,2025-10-28
10943490,42748,NIFTY25O1426250PE,"NIFTY",0,2025-10-14,26250,0.05,75,PE,NFO-OPT,NFO,2025-10-14
15042562,58760,NIFTY25OCT23800CE,"NIFTY",0,2025-10-28,23800,0.05,75,CE,NFO-OPT,NFO,2025-10-28
10906882,42605,NIFTY25O1423900CE,"NIFTY",0,2025-10-14,23900,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15076866,58894,NIFTY25OCT24700PE,"NIFTY",0,2025-10-28,24700,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13778946,53824,BANKNIFTY25OCT60800CE,"BANKNIFTY",0,2025-10-28,60800,0.05,35,CE,NFO-OPT,NFO,2025-10-28
13551618,52936,BANKNIFTY25OCT51200CE,"BANKNIFTY",0,2025-10-28,51200,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15049218,58786,NIFTY25OCT24450CE,"NIFTY",0,2025-10-28,24450,0.05,75,CE,NFO-OPT,NFO,2025-10-28
15096322,58970,NIFTY25OCT25850CE,"NIFTY",0,2025-10-28,25850,0.05,75,CE,NFO-OPT,NFO,2025-10-28
15045890,58773,NIFTY25OCT24100PE,"NIFTY",0,2025-10-28,24100,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13538306,52884,BANKNIFTY25OCT49200CE,"BANKNIFTY",0,2025-10-28,49200,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15131138,59106,NIFTY25OCT26850PE,"NIFTY",0,2025-10-28,26850,0.05,75,PE,NFO-OPT,NFO,2025-10-28
10936066,42719,NIFTY25O1425750CE,"NIFTY",0,2025-10-14,25750,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15092226,58954,NIFTY25OCT25650PE,"NIFTY",0,2025-10-28,25650,0.05,75,PE,NFO-OPT,NFO,2025-10-28
10890242,42540,NIFTY25O1422950PE,"NIFTY",0,2025-10-14,22950,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13546242,52915,BANKNIFTY25OCT50200PE,"BANKNIFTY",0,2025-10-28,50200,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13617666,53194,BANKNIFTY25OCT58600PE,"BANKNIFTY",0,2025-10-28,58600,0.05,35,PE,NFO-OPT,NFO,2025-10-28
10906626,42604,NIFTY25O1423850PE,"NIFTY",0,2025-10-14,23850,0.05,75,PE,NFO-OPT,NFO,2025-10-14
10909698,42616,NIFTY25O1424100PE,"NIFTY",0,2025-10-14,24100,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13535234,52872,BANKNIFTY25OCT48800CE,"BANKNIFTY",0,2025-10-28,48800,0.05,35,CE,NFO-OPT,NFO,2025-10-28
13610754,53167,BANKNIFTY25OCT58200CE,"BANKNIFTY",0,2025-10-28,58200,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15126530,59088,NIFTY25OCT26600CE,"NIFTY",0,2025-10-28,26600,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13553922,52945,BANKNIFTY25OCT51600PE,"BANKNIFTY",0,2025-10-28,51600,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13884930,54238,BANKNIFTY25OCT62500CE,"BANKNIFTY",0,2025-10-28,62500,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15133698,59116,NIFTY25OCT27100PE,"NIFTY",0,2025-10-28,27100,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13563394,52982,BANKNIFTY25OCT53300CE,"BANKNIFTY",0,2025-10-28,53300,0.05,35,CE,NFO-OPT,NFO,2025-10-28
13559554,52967,BANKNIFTY25OCT52600PE,"BANKNIFTY",0,2025-10-28,52600,0.05,35,PE,NFO-OPT,NFO,2025-10-28
10898946,42574,NIFTY25O1423300PE,"NIFTY",0,2025-10-14,23300,0.05,75,PE,NFO-OPT,NFO,2025-10-14
15087362,58935,NIFTY25OCT25400PE,"NIFTY",0,2025-10-28,25400,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13565186,52989,BANKNIFTY25OCT53600PE,"BANKNIFTY",0,2025-10-28,53600,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15131650,59108,NIFTY25OCT26900PE,"NIFTY",0,2025-10-28,26900,0.05,75,PE,NFO-OPT,NFO,2025-10-28
10906114,42602,NIFTY25O1423800PE,"NIFTY",0,2025-10-14,23800,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13594114,53102,BANKNIFTY25OCT56200CE,"BANKNIFTY",0,2025-10-28,56200,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10932738,42706,NIFTY25O1425450PE,"NIFTY",0,2025-10-14,25450,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13563906,52984,BANKNIFTY25OCT53400CE,"BANKNIFTY",0,2025-10-28,53400,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10933506,42709,NIFTY25O1425500PE,"NIFTY",0,2025-10-14,25500,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13779202,53825,BANKNIFTY25OCT60800PE,"BANKNIFTY",0,2025-10-28,60800,0.05,35,PE,NFO-OPT,NFO,2025-10-28
10903298,42591,NIFTY25O1423650CE,"NIFTY",0,2025-10-14,23650,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15029506,58709,NIFTY25OCT22800CE,"NIFTY",0,2025-10-28,22800,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13539842,52890,BANKNIFTY25OCT49400CE,"BANKNIFTY",0,2025-10-28,49400,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10913026,42629,NIFTY25O1424300CE,"NIFTY",0,2025-10-14,24300,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15084290,58923,NIFTY25OCT25150CE,"NIFTY",0,2025-10-28,25150,0.05,75,CE,NFO-OPT,NFO,2025-10-28
10902786,42589,NIFTY25O1423600CE,"NIFTY",0,2025-10-14,23600,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15030786,58714,NIFTY25OCT22850PE,"NIFTY",0,2025-10-28,22850,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13554690,52948,BANKNIFTY25OCT51800CE,"BANKNIFTY",0,2025-10-28,51800,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10899202,42575,NIFTY25O1423350CE,"NIFTY",0,2025-10-14,23350,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13542914,52902,BANKNIFTY25OCT49700CE,"BANKNIFTY",0,2025-10-28,49700,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15026690,58698,NIFTY25OCT22650PE,"NIFTY",0,2025-10-28,22650,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13543170,52903,BANKNIFTY25OCT49700PE,"BANKNIFTY",0,2025-10-28,49700,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13545986,52914,BANKNIFTY25OCT50200CE,"BANKNIFTY",0,2025-10-28,50200,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15115522,59045,NIFTY25OCT26400PE,"NIFTY",0,2025-10-28,26400,0.05,75,PE,NFO-OPT,NFO,2025-10-28
15027458,58701,NIFTY25OCT22750CE,"NIFTY",0,2025-10-28,22750,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13596674,53112,BANKNIFTY25OCT56600CE,"BANKNIFTY",0,2025-10-28,56600,0.05,35,CE,NFO-OPT,NFO,2025-10-28
13545474,52912,BANKNIFTY25OCT50100CE,"BANKNIFTY",0,2025-10-28,50100,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15035650,58733,NIFTY25OCT23150PE,"NIFTY",0,2025-10-28,23150,0.05,75,PE,NFO-OPT,NFO,2025-10-28
15025154,58692,NIFTY25OCT22600CE,"NIFTY",0,2025-10-28,22600,0.05,75,CE,NFO-OPT,NFO,2025-10-28
15046146,58774,NIFTY25OCT24150CE,"NIFTY",0,2025-10-28,24150,0.05,75,CE,NFO-OPT,NFO,2025-10-28
15051266,58794,NIFTY25OCT24550CE,"NIFTY",0,2025-10-28,24550,0.05,75,CE,NFO-OPT,NFO,2025-10-28
15132418,59111,NIFTY25OCT27000CE,"NIFTY",0,2025-10-28,27000,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13565954,52992,BANKNIFTY25OCT53800CE,"BANKNIFTY",0,2025-10-28,53800,0.05,35,CE,NFO-OPT,NFO,2025-10-28
13577730,53038,BANKNIFTY25OCT54600PE,"BANKNIFTY",0,2025-10-28,54600,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13608194,53157,BANKNIFTY25OCT58100CE,"BANKNIFTY",0,2025-10-28,58100,0.05,35,CE,NFO-OPT,NFO,2025-10-28
13684738,53456,BANKNIFTY25OCT59600PE,"BANKNIFTY",0,2025-10-28,59600,0.05,35,PE,NFO-OPT,NFO,2025-10-28
10918658,42651,NIFTY25O1424650CE,"NIFTY",0,2025-10-14,24650,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13546498,52916,BANKNIFTY25OCT50300CE,"BANKNIFTY",0,2025-10-28,50300,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15047426,58779,NIFTY25OCT24250PE,"NIFTY",0,2025-10-28,24250,0.05,75,PE,NFO-OPT,NFO,2025-10-28
15129602,59100,NIFTY25OCT26700PE,"NIFTY",0,2025-10-28,26700,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13568002,53000,BANKNIFTY25OCT53900PE,"BANKNIFTY",0,2025-10-28,53900,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15051010,58793,NIFTY25OCT24500PE,"NIFTY",0,2025-10-28,24500,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13554434,52947,BANKNIFTY25OCT51700PE,"BANKNIFTY",0,2025-10-28,51700,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13745922,53695,BANKNIFTY25OCT59800CE,"BANKNIFTY",0,2025-10-28,59800,0.05,35,CE,NFO-OPT,NFO,2025-10-28
13510658,52776,BANKNIFTY25OCT46000CE,"BANKNIFTY",0,2025-10-28,46000,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15080194,58907,NIFTY25OCT24950CE,"NIFTY",0,2025-10-28,24950,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13349122,52145,BANKNIFTY25OCTFUT,"BANKNIFTY",0,2025-10-28,0,0.2,35,FUT,NFO-FUT,NFO,2025-10-28
13547778,52921,BANKNIFTY25OCT50500PE,"BANKNIFTY",0,2025-10-28,50500,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15033346,58724,NIFTY25OCT23050CE,"NIFTY",0,2025-10-28,23050,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13555970,52953,BANKNIFTY25OCT51900PE,"BANKNIFTY",0,2025-10-28,51900,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13527810,52843,BANKNIFTY25OCT48000PE,"BANKNIFTY",0,2025-10-28,48000,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15103234,58997,NIFTY25OCT25900PE,"NIFTY",0,2025-10-28,25900,0.05,75,PE,NFO-OPT,NFO,2025-10-28
10931714,42702,NIFTY25O1425350PE,"NIFTY",0,2025-10-14,25350,0.05,75,PE,NFO-OPT,NFO,2025-10-14
15097346,58974,NIFTY25OCT25900CE,"NIFTY",0,2025-10-28,25900,0.05,75,CE,NFO-OPT,NFO,2025-10-28
15026434,58697,NIFTY25OCT22650CE,"NIFTY",0,2025-10-28,22650,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13614594,53182,BANKNIFTY25OCT58500PE,"BANKNIFTY",0,2025-10-28,58500,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15133954,59117,NIFTY25OCT27150CE,"NIFTY",0,2025-10-28,27150,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13596162,53110,BANKNIFTY25OCT56500CE,"BANKNIFTY",0,2025-10-28,56500,0.05,35,CE,NFO-OPT,NFO,2025-10-28
13622274,53212,BANKNIFTY25OCT59100PE,"BANKNIFTY",0,2025-10-28,59100,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13938178,54446,BANKNIFTY25OCT63000PE,"BANKNIFTY",0,2025-10-28,63000,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15083778,58921,NIFTY25OCT25100CE,"NIFTY",0,2025-10-28,25100,0.05,75,CE,NFO-OPT,NFO,2025-10-28
10934530,42713,NIFTY25O1425600CE,"NIFTY",0,2025-10-14,25600,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13549314,52927,BANKNIFTY25OCT50800PE,"BANKNIFTY",0,2025-10-28,50800,0.05,35,PE,NFO-OPT,NFO,2025-10-28
10948098,42766,NIFTY25O1426600PE,"NIFTY",0,2025-10-14,26600,0.05,75,PE,NFO-OPT,NFO,2025-10-14
10911234,42622,NIFTY25O1424200CE,"NIFTY",0,2025-10-14,24200,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15130114,59102,NIFTY25OCT26750PE,"NIFTY",0,2025-10-28,26750,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13550850,52933,BANKNIFTY25OCT51000PE,"BANKNIFTY",0,2025-10-28,51000,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13535746,52874,BANKNIFTY25OCT48900CE,"BANKNIFTY",0,2025-10-28,48900,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15131394,59107,NIFTY25OCT26900CE,"NIFTY",0,2025-10-28,26900,0.05,75,CE,NFO-OPT,NFO,2025-10-28
15041026,58754,NIFTY25OCT23650CE,"NIFTY",0,2025-10-28,23650,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13591810,53093,BANKNIFTY25OCT55700PE,"BANKNIFTY",0,2025-10-28,55700,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13747714,53702,BANKNIFTY25OCT59900PE,"BANKNIFTY",0,2025-10-28,59900,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13549570,52928,BANKNIFTY25OCT50900CE,"BANKNIFTY",0,2025-10-28,50900,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10950914,42777,NIFTY25O1426900CE,"NIFTY",0,2025-10-14,26900,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15077378,58896,NIFTY25OCT24750PE,"NIFTY",0,2025-10-28,24750,0.05,75,PE,NFO-OPT,NFO,2025-10-28
10947074,42762,NIFTY25O1426550PE,"NIFTY",0,2025-10-14,26550,0.05,75,PE,NFO-OPT,NFO,2025-10-14
10916098,42641,NIFTY25O1424450CE,"NIFTY",0,2025-10-14,24450,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13546754,52917,BANKNIFTY25OCT50300PE,"BANKNIFTY",0,2025-10-28,50300,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15070210,58868,NIFTY25OCT24700CE,"NIFTY",0,2025-10-28,24700,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13564674,52987,BANKNIFTY25OCT53500PE,"BANKNIFTY",0,2025-10-28,53500,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15031554,58717,NIFTY25OCT22900PE,"NIFTY",0,2025-10-28,22900,0.05,75,PE,NFO-OPT,NFO,2025-10-28
10920962,42660,NIFTY25O1424750PE,"NIFTY",0,2025-10-14,24750,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13565442,52990,BANKNIFTY25OCT53700CE,"BANKNIFTY",0,2025-10-28,53700,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10955778,42796,NIFTY25O1427150PE,"NIFTY",0,2025-10-14,27150,0.05,75,PE,NFO-OPT,NFO,2025-10-14
15097090,58973,NIFTY25OCT25850PE,"NIFTY",0,2025-10-28,25850,0.05,75,PE,NFO-OPT,NFO,2025-10-28
15130882,59105,NIFTY25OCT26850CE,"NIFTY",0,2025-10-28,26850,0.05,75,CE,NFO-OPT,NFO,2025-10-28
15038210,58743,NIFTY25OCT23400PE,"NIFTY",0,2025-10-28,23400,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13589250,53083,BANKNIFTY25OCT55300PE,"BANKNIFTY",0,2025-10-28,55300,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15087874,58937,NIFTY25OCT25450PE,"NIFTY",0,2025-10-28,25450,0.05,75,PE,NFO-OPT,NFO,2025-10-28
15050754,58792,NIFTY25OCT24500CE,"NIFTY",0,2025-10-28,24500,0.05,75,CE,NFO-OPT,NFO,2025-10-28
10932994,42707,NIFTY25O1425500CE,"NIFTY",0,2025-10-14,25500,0.05,75,CE,NFO-OPT,NFO,2025-10-14
10901762,42585,NIFTY25O1423500CE,"NIFTY",0,2025-10-14,23500,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13598466,53119,BANKNIFTY25OCT56900PE,"BANKNIFTY",0,2025-10-28,56900,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13588482,53080,BANKNIFTY25OCT55200CE,"BANKNIFTY",0,2025-10-28,55200,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10902274,42587,NIFTY25O1423550CE,"NIFTY",0,2025-10-14,23550,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13549058,52926,BANKNIFTY25OCT50800CE,"BANKNIFTY",0,2025-10-28,50800,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15085826,58929,NIFTY25OCT25300CE,"NIFTY",0,2025-10-28,25300,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13554178,52946,BANKNIFTY25OCT51700CE,"BANKNIFTY",0,2025-10-28,51700,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10918914,42652,NIFTY25O1424650PE,"NIFTY",0,2025-10-14,24650,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13561090,52973,BANKNIFTY25OCT52900PE,"BANKNIFTY",0,2025-10-28,52900,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15103490,58998,NIFTY25OCT25950CE,"NIFTY",0,2025-10-28,25950,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13564418,52986,BANKNIFTY25OCT53500CE,"BANKNIFTY",0,2025-10-28,53500,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15133442,59115,NIFTY25OCT27100CE,"NIFTY",0,2025-10-28,27100,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13589762,53085,BANKNIFTY25OCT55400PE,"BANKNIFTY",0,2025-10-28,55400,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13653250,53333,BANKNIFTY25OCT59300PE,"BANKNIFTY",0,2025-10-28,59300,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13544706,52909,BANKNIFTY25OCT50000PE,"BANKNIFTY",0,2025-10-28,50000,0.05,35,PE,NFO-OPT,NFO,2025-10-28
10925314,42677,NIFTY25O1425050CE,"NIFTY",0,2025-10-14,25050,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15026178,58696,NIFTY25OCT22600PE,"NIFTY",0,2025-10-28,22600,0.05,75,PE,NFO-OPT,NFO,2025-10-28
10937602,42725,NIFTY25O1425900CE,"NIFTY",0,2025-10-14,25900,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13599490,53123,BANKNIFTY25OCT57000PE,"BANKNIFTY",0,2025-10-28,57000,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13587202,53075,BANKNIFTY25OCT54900PE,"BANKNIFTY",0,2025-10-28,54900,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13597186,53114,BANKNIFTY25OCT56700CE,"BANKNIFTY",0,2025-10-28,56700,0.05,35,CE,NFO-OPT,NFO,2025-10-28
13595906,53109,BANKNIFTY25OCT56400PE,"BANKNIFTY",0,2025-10-28,56400,0.05,35,PE,NFO-OPT,NFO,2025-10-28
10947330,42763,NIFTY25O1426600CE,"NIFTY",0,2025-10-14,26600,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13538818,52886,BANKNIFTY25OCT49300CE,"BANKNIFTY",0,2025-10-28,49300,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15088130,58938,NIFTY25OCT25500CE,"NIFTY",0,2025-10-28,25500,0.05,75,CE,NFO-OPT,NFO,2025-10-28
15087618,58936,NIFTY25OCT25450CE,"NIFTY",0,2025-10-28,25450,0.05,75,CE,NFO-OPT,NFO,2025-10-28
10922754,42667,NIFTY25O1424850CE,"NIFTY",0,2025-10-14,24850,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15047682,58780,NIFTY25OCT24300CE,"NIFTY",0,2025-10-28,24300,0.05,75,CE,NFO-OPT,NFO,2025-10-28
10948866,42769,NIFTY25O1426700CE,"NIFTY",0,2025-10-14,26700,0.05,75,CE,NFO-OPT,NFO,2025-10-14
10950658,42776,NIFTY25O1426850PE,"NIFTY",0,2025-10-14,26850,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13758722,53745,BANKNIFTY25OCT60200PE,"BANKNIFTY",0,2025-10-28,60200,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13599746,53124,BANKNIFTY25OCT57100CE,"BANKNIFTY",0,2025-10-28,57100,0.05,35,CE,NFO-OPT,NFO,2025-10-28
